#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,7.674035,0.000000,0.000000,3.648553,8.267825,0.030709,21.199195
0.000000,0.000000,7.706715,0.000000,0.000000,4.603540,8.144120,0.022392,21.291526
0.000000,0.000000,7.737972,0.000000,0.000000,3.746594,8.252775,0.027034,21.083856
0.000000,0.000000,7.655773,0.000000,0.000000,3.428482,7.689018,0.023419,21.797500
0.000000,0.000000,9.716498,0.000000,0.000000,3.552184,9.451047,0.053358,23.701175
0.000000,0.000000,10.124775,0.000000,0.000000,3.407749,9.292139,0.029605,22.649462
0.000000,0.000000,7.755425,0.000000,0.000000,3.450696,8.193186,0.026636,23.341691
0.000000,0.000000,7.824426,0.000000,0.000000,4.161446,7.952115,0.020597,22.717975
0.000000,0.000000,7.869512,0.000000,0.000000,3.749007,8.826781,0.080062,28.131319
0.000000,0.000000,7.802749,0.000000,0.000000,3.610944,7.634012,0.019746,21.349251
0.000000,0.000000,7.764404,0.000000,0.000000,4.386266,11.289876,0.025103,21.840246
0.000000,0.000000,9.789978,0.000000,0.000000,3.744301,7.991818,0.019327,22.442568
0.000000,0.000000,7.758069,0.000000,0.000000,3.706935,8.308442,0.018661,24.904045
0.000000,0.000000,8.229190,0.000000,0.000000,3.332487,7.964150,0.020421,21.360734
0.000000,0.000000,7.751101,0.000000,0.000000,3.915297,8.205818,0.022650,21.165686
0.000000,0.000000,7.756115,0.000000,0.000000,3.823722,8.917710,0.027455,20.423202
0.000000,0.000000,8.248771,0.000000,0.000000,3.630878,8.939155,0.053957,21.822891
0.000000,0.000000,9.645518,0.000000,0.000000,3.378654,7.874205,0.022978,23.889961
0.000000,0.000000,8.224542,0.000000,0.000000,3.909372,8.199216,0.019451,23.695894
0.000000,0.000000,8.338142,0.000000,0.000000,3.231110,8.142636,0.024591,21.129943
0.000000,0.000000,8.327534,0.000000,0.000000,3.167866,7.803685,0.020267,21.865871
0.000000,0.000000,8.157553,0.000000,0.000000,4.315195,10.312672,0.022457,21.075854
0.000000,0.000000,7.879277,0.000000,0.000000,3.537706,8.785608,0.038923,20.234675
0.000000,0.000000,7.863973,0.000000,0.000000,3.702818,7.803795,0.020619,23.920178
0.000000,0.000000,8.381159,0.000000,0.000000,3.162425,7.842963,0.023807,22.537849
0.000000,0.000000,8.299154,0.000000,0.000000,2.954773,7.661388,0.020948,21.312901
0.000000,0.000000,8.046207,0.000000,0.000000,3.123306,9.810809,0.065567,20.456950
0.000000,0.000000,7.843806,0.000000,0.000000,3.356735,7.273982,0.021938,19.877217
0.000000,0.000000,7.822313,0.000000,0.000000,4.341283,11.503830,0.043585,23.760218
0.000000,0.000000,10.380088,0.000000,0.000000,5.006776,10.895053,0.029845,22.457448
0.000000,0.000000,10.946511,0.000000,0.000000,3.380491,13.461586,0.047802,28.482461
0.000000,0.000000,11.013267,0.000000,0.000000,3.134532,8.999615,0.021028,28.517880
0.000000,0.000000,8.124414,0.000000,0.000000,2.852330,7.104771,0.059709,26.622328
0.000000,0.000000,10.147287,0.000000,0.000000,3.011836,6.833406,0.018070,23.723891
0.000000,0.000000,8.298115,0.000000,0.000000,2.918669,7.178168,0.016041,19.639483
0.000000,0.000000,7.992524,0.000000,0.000000,3.215083,7.535670,0.015987,19.237966
0.000000,0.000000,8.368545,0.000000,0.000000,4.877108,9.871396,0.018734,19.804103
0.000000,0.000000,10.604188,0.000000,0.000000,3.793301,9.114826,0.053919,22.875470
0.000000,0.000000,8.190946,0.000000,0.000000,2.958330,7.823132,0.017992,24.328265
0.000000,0.000000,8.290696,0.000000,0.000000,4.073483,8.310649,0.045198,23.148636
0.000000,0.000000,9.913474,0.000000,0.000000,3.793893,7.822328,0.019092,22.089229
0.000000,0.000000,8.617413,0.000000,0.000000,4.079442,8.145343,0.017079,22.583838
0.000000,0.000000,8.522604,0.000000,0.000000,4.617981,11.426200,0.031535,21.590242
0.000000,0.000000,8.793324,0.000000,0.000000,4.549310,11.574004,0.026976,22.469566
0.000000,0.000000,10.948216,0.000000,0.000000,4.153586,7.755367,0.019096,29.330790
0.000000,0.000000,12.216054,0.000000,0.000000,5.555445,11.018833,0.025605,30.048551
0.000000,0.000000,10.349227,0.000000,0.000000,5.262535,11.616536,0.030316,23.701986
0.000000,0.000000,10.860194,0.000000,0.000000,3.377763,7.907415,0.016995,29.106364
0.000000,0.000000,10.834304,0.000000,0.000000,2.907645,8.289066,0.026802,29.397650
0.000000,0.000000,7.809123,0.000000,0.000000,2.908721,8.598956,0.032261,20.413321
0.000000,0.000000,8.384315,0.000000,0.000000,2.826234,7.192654,0.059597,22.161911
0.000000,0.000000,7.801314,0.000000,0.000000,2.684207,7.405378,0.016905,20.989681
0.000000,0.000000,7.818547,0.000000,0.000000,3.017991,7.789132,0.017642,19.192464
0.000000,0.000000,7.901138,0.000000,0.000000,3.242358,8.566114,0.017892,19.425327
0.000000,0.000000,7.886075,0.000000,0.000000,3.730446,8.055998,0.018871,20.134290
0.000000,0.000000,7.859042,0.000000,0.000000,3.556352,8.594129,0.019188,21.038344
0.000000,0.000000,7.903083,0.000000,0.000000,4.161227,11.691242,0.048083,21.100248
0.000000,0.000000,8.166997,0.000000,0.000000,3.260200,10.378306,0.031384,21.838937
0.000000,0.000000,7.932912,0.000000,0.000000,4.011408,8.859002,0.022386,25.399477
0.000000,0.000000,8.960539,0.000000,0.000000,3.191759,8.576133,0.020474,24.396402
0.000000,0.000000,8.224901,0.000000,0.000000,3.684058,8.037228,0.018878,22.624416
0.000000,0.000000,7.952860,0.000000,0.000000,3.372855,7.774088,0.017872,21.172953
0.000000,0.000000,8.068742,0.000000,0.000000,4.116645,8.001332,0.017737,21.253387
0.000000,0.000000,7.944809,0.000000,0.000000,4.008530,10.167254,0.041484,20.512198
0.000000,0.000000,9.488543,0.000000,0.000000,2.947742,8.432846,0.021548,23.188003
0.000000,0.000000,7.780281,0.000000,0.000000,2.888066,7.778093,0.015239,23.502234
0.000000,0.000000,7.970697,0.000000,0.000000,3.462254,7.390460,0.015313,20.895859
0.000000,0.000000,7.819154,0.000000,0.000000,2.764048,7.249513,0.015278,19.904769
0.000000,0.000000,7.861990,0.000000,0.000000,3.041047,7.537966,0.015577,20.119561
0.000000,0.000000,7.830013,0.000000,0.000000,4.912482,8.869461,0.027959,19.189241
0.000000,0.000000,8.659860,0.000000,0.000000,3.395943,11.009410,0.029748,21.256141
0.000000,0.000000,7.835803,0.000000,0.000000,2.941078,7.565661,0.015911,23.342045
0.000000,0.000000,7.824060,0.000000,0.000000,2.957182,7.585856,0.061678,23.947917
0.000000,0.000000,7.723365,0.000000,0.000000,3.282049,8.766612,0.017173,19.547634
0.000000,0.000000,7.854609,0.000000,0.000000,5.368504,13.287673,0.027852,19.781510
0.000000,0.000000,7.896185,0.000000,0.000000,3.752983,7.730886,0.017936,21.327821
0.000000,0.000000,10.368164,0.000000,0.000000,4.902196,11.863959,0.026275,30.635796
0.000000,0.000000,8.343964,0.000000,0.000000,5.841050,14.689928,0.031283,21.190955
0.000000,0.000000,11.598200,0.000000,0.000000,6.523454,11.914177,0.054810,29.956379
0.000000,0.000000,10.278830,0.000000,0.000000,5.995507,12.467370,0.050796,33.253485
0.000000,0.000000,10.007456,0.000000,0.000000,5.266766,12.293921,1.022423,30.207306
0.000000,0.000000,10.770279,0.000000,0.000000,5.156368,10.748314,0.028409,31.683794
0.000000,0.000000,10.398342,0.000000,0.000000,5.243982,11.758098,0.036087,30.615098
0.000000,0.000000,9.560576,0.000000,0.000000,4.959949,12.001916,0.027991,27.195064
0.000000,0.000000,10.918931,0.000000,0.000000,5.636232,13.798352,0.043835,29.643381
0.000000,0.000000,11.993533,0.000000,0.000000,4.654143,13.562606,0.057503,30.560249
0.000000,0.000000,10.662447,0.000000,0.000000,5.963767,13.468755,0.032455,31.896992
0.000000,0.000000,10.301700,0.000000,0.000000,5.310349,11.972570,0.027936,30.313784
0.000000,0.000000,11.097984,0.000000,0.000000,5.348677,13.413610,0.029164,32.395960
0.000000,0.000000,10.614038,0.000000,0.000000,3.469934,8.004727,0.018465,29.497287
0.000000,0.000000,10.958116,0.000000,0.000000,3.607654,9.499223,0.048412,31.462246
0.000000,0.000000,8.527729,0.000000,0.000000,3.660715,7.715064,0.062457,21.333875
0.000000,0.000000,9.927710,0.000000,0.000000,4.756272,10.308193,0.019715,25.452852
0.000000,0.000000,11.165733,0.000000,0.000000,3.991847,7.616590,0.018573,23.948484
0.000000,0.000000,9.179974,0.000000,0.000000,3.107799,7.803346,0.018563,25.668136
0.000000,0.000000,8.779490,0.000000,0.000000,3.238609,8.139836,0.018220,21.804779
0.000000,0.000000,8.238360,0.000000,0.000000,4.780728,11.043159,0.022773,20.567625
0.000000,0.000000,8.194182,0.000000,0.000000,3.284153,7.955307,0.020533,20.961301
0.000000,0.000000,8.086338,0.000000,0.000000,3.456687,8.013967,0.021854,25.395449
0.000000,0.000000,8.178216,0.000000,0.000000,3.174403,8.415828,0.042592,20.820316
0.000000,0.000000,8.258772,0.000000,0.000000,3.392526,12.399523,0.034355,21.195377
0.000000,0.000000,8.098669,0.000000,0.000000,3.108269,7.955515,0.022453,21.447888
0.000000,0.000000,8.000682,0.000000,0.000000,3.078054,7.698441,0.019477,25.290923
0.000000,0.000000,8.166535,0.000000,0.000000,3.003761,7.875273,0.019160,20.741932
0.000000,0.000000,8.209667,0.000000,0.000000,2.986337,8.887697,0.022657,20.416731
0.000000,0.000000,8.078930,0.000000,0.000000,2.962779,7.954220,0.019349,20.484074
0.000000,0.000000,8.077348,0.000000,0.000000,3.010766,11.166678,0.034573,21.427693
0.000000,0.000000,10.130561,0.000000,0.000000,2.892381,8.167784,0.068295,22.485941
0.000000,0.000000,8.049320,0.000000,0.000000,2.894440,7.358665,0.021230,23.757556
0.000000,0.000000,8.025293,0.000000,0.000000,3.068792,7.389158,0.018998,22.098842
0.000000,0.000000,8.120567,0.000000,0.000000,3.067958,7.916970,0.022183,19.772592
0.000000,0.000000,8.560732,0.000000,0.000000,3.685237,7.097109,0.019101,20.467694
0.000000,0.000000,8.337293,0.000000,0.000000,2.589679,6.915737,0.064548,28.167545
0.000000,0.000000,10.118702,0.000000,0.000000,3.166512,6.970756,0.015820,22.319541
0.000000,0.000000,8.494203,0.000000,0.000000,3.481842,7.513380,0.015610,19.295217
0.000000,0.000000,8.043909,0.000000,0.000000,3.369965,8.230193,0.020757,19.628854
0.000000,0.000000,8.274371,0.000000,0.000000,3.586284,7.617427,0.016023,20.659112
0.000000,0.000000,8.330117,0.000000,0.000000,3.290079,11.051673,0.021278,21.431691
0.000000,0.000000,8.582421,0.000000,0.000000,3.666072,8.272930,1.240086,21.172589
0.000000,0.000000,8.468767,0.000000,0.000000,2.983517,7.953756,0.015925,24.291646
0.000000,0.000000,8.207359,0.000000,0.000000,2.991666,7.798367,0.019291,22.907214
0.000000,0.000000,8.152579,0.000000,0.000000,3.679933,8.764547,0.017729,20.505061
0.000000,0.000000,8.164734,0.000000,0.000000,3.150610,7.767597,0.022078,20.378325
0.000000,0.000000,8.891729,0.000000,0.000000,4.621780,8.988697,0.017999,22.807600
0.000000,0.000000,9.962161,0.000000,0.000000,2.917649,8.663321,0.016872,22.502768
0.000000,0.000000,8.095973,0.000000,0.000000,2.924356,7.674038,0.018893,23.181370
0.000000,0.000000,8.219782,0.000000,0.000000,3.071468,8.200629,0.016307,21.553878
0.000000,0.000000,8.110021,0.000000,0.000000,3.380566,7.613587,0.016865,20.214591
0.000000,0.000000,8.052805,0.000000,0.000000,4.263970,8.620953,0.016866,20.741594
0.000000,0.000000,8.353792,0.000000,0.000000,3.209143,7.571574,0.013408,20.757646
0.000000,0.000000,8.666401,0.000000,0.000000,3.302015,8.377612,0.013347,22.989218
0.000000,0.000000,8.109387,0.000000,0.000000,6.305056,10.377407,0.019351,20.187236
0.000000,0.000000,9.565180,0.000000,0.000000,3.010567,7.930410,0.014244,22.671978
0.000000,0.000000,28.459206,0.000000,0.000000,4.667035,9.467985,0.014337,47.607683
0.000000,0.000000,8.133899,0.000000,0.000000,4.238848,8.051931,0.013202,20.413913
0.000000,0.000000,15.179048,0.000000,0.000000,3.511734,10.113078,0.042292,31.160655
0.000000,0.000000,9.530460,0.000000,0.000000,3.200893,9.531103,0.339119,23.178298
0.000000,0.000000,7.882046,0.000000,0.000000,3.395992,7.629243,0.024760,23.000532
0.000000,0.000000,7.903318,0.000000,0.000000,2.988526,8.327517,0.017993,23.368011
0.000000,0.000000,8.072669,0.000000,0.000000,4.555968,8.286890,0.018791,20.530521
0.000000,0.000000,8.029021,0.000000,0.000000,3.066208,9.564057,0.046461,20.699362
0.000000,0.000000,8.360348,0.000000,0.000000,2.871722,7.421487,0.018161,23.394664
0.000000,0.000000,8.308335,0.000000,0.000000,3.061257,7.769418,0.019945,22.629844
0.000000,0.000000,8.099894,0.000000,0.000000,2.966498,7.882830,0.022221,19.746173
0.000000,0.000000,8.181842,0.000000,0.000000,5.123716,8.570075,0.024434,20.423484
0.000000,0.000000,8.168566,0.000000,0.000000,3.260582,7.935850,0.028982,20.521578
0.000000,0.000000,8.556776,0.000000,0.000000,5.706537,8.556807,0.020153,24.319364
0.000000,0.000000,8.069628,0.000000,0.000000,5.365173,12.772373,0.038993,20.807616
0.000000,0.000000,11.075798,0.000000,0.000000,5.458621,13.663467,0.043651,26.810771
0.000000,0.000000,11.347227,0.000000,0.000000,3.757837,7.961373,0.018051,31.277223
0.000000,0.000000,11.256624,0.000000,0.000000,3.642221,8.847754,0.109012,32.103010
0.000000,0.000000,9.001934,0.000000,0.000000,3.225484,8.763088,0.027285,22.194348
0.000000,0.000000,8.505873,0.000000,0.000000,5.302498,10.292700,0.026510,23.719556
0.000000,0.000000,9.561195,0.000000,0.000000,5.462561,12.796246,0.027573,23.165542
0.000000,0.000000,11.153155,0.000000,0.000000,5.557140,12.740906,0.029507,28.364693
0.000000,0.000000,11.264133,0.000000,0.000000,3.825320,7.970628,0.018742,31.039627
0.000000,0.000000,11.247993,0.000000,0.000000,3.565215,8.029675,0.020153,31.237709
0.000000,0.000000,8.129379,0.000000,0.000000,3.346736,8.372971,0.131071,21.363225
0.000000,0.000000,10.250276,0.000000,0.000000,3.435929,7.607392,0.015032,23.224312
0.000000,0.000000,8.350445,0.000000,0.000000,4.647777,9.094738,0.026128,22.766421
0.000000,0.000000,8.790493,0.000000,0.000000,3.945996,8.048297,0.063570,21.262255
0.000000,0.000000,15.319394,0.000000,0.000000,3.455816,7.225344,0.019138,31.530859
0.000000,0.000000,9.854447,0.000000,0.000000,3.320790,8.970035,0.019590,23.298119
0.000000,0.000000,7.934187,0.000000,0.000000,3.778066,7.486295,0.019298,20.012872
0.000000,0.000000,7.982002,0.000000,0.000000,5.166113,8.486643,0.018509,21.671704
0.000000,0.000000,7.925015,0.000000,0.000000,3.566476,7.594825,0.020664,20.616521
0.000000,0.000000,8.507701,0.000000,0.000000,3.515430,7.909478,0.024205,23.711078
0.000000,0.000000,7.927295,0.000000,0.000000,3.422113,8.019005,0.018964,20.528648
0.000000,0.000000,8.034232,0.000000,0.000000,3.982361,7.627725,0.023022,20.950795
0.000000,0.000000,7.961383,0.000000,0.000000,5.448248,11.002686,0.025805,20.856388
0.000000,0.000000,8.011188,0.000000,0.000000,3.687094,7.755436,0.021589,21.428462
0.000000,0.000000,9.034301,0.000000,0.000000,3.241373,7.558592,0.018760,27.096944
0.000000,0.000000,8.451627,0.000000,0.000000,3.985673,7.439956,0.019570,21.365208
0.000000,0.000000,8.384638,0.000000,0.000000,3.385834,7.888149,0.020220,20.666827
0.000000,0.000000,8.440600,0.000000,0.000000,3.627171,10.457973,0.091394,21.197211
0.000000,0.000000,10.436243,0.000000,0.000000,3.459207,7.904150,0.018419,23.695185
0.000000,0.000000,8.702598,0.000000,0.000000,4.032899,8.258617,0.018476,24.334949
0.000000,0.000000,8.417243,0.000000,0.000000,3.833248,8.191861,0.028794,21.865592
0.000000,0.000000,8.693880,0.000000,0.000000,6.236791,13.484832,0.029413,23.072112
0.000000,0.000000,8.000259,0.000000,0.000000,3.782645,8.502640,0.020064,21.430863
0.000000,0.000000,10.321620,0.000000,0.000000,4.155014,8.853454,0.022470,31.685620
0.000000,0.000000,8.117713,0.000000,0.000000,3.571725,11.613940,0.046449,21.839108
0.000000,0.000000,9.473676,0.000000,0.000000,3.991276,9.968768,0.057567,24.086711
0.000000,0.000000,7.863383,0.000000,0.000000,3.827332,7.832750,0.027130,24.603101
0.000000,0.000000,7.846135,0.000000,0.000000,3.513539,7.838669,0.022806,24.059869
0.000000,0.000000,7.902845,0.000000,0.000000,3.382056,7.895229,0.021768,21.109668
0.000000,0.000000,7.850545,0.000000,0.000000,4.244283,8.219607,0.029439,20.719946
0.000000,0.000000,7.857721,0.000000,0.000000,3.547099,8.932156,0.022297,20.661840
0.000000,0.000000,7.837051,0.000000,0.000000,4.732151,8.161487,0.019781,21.842869
0.000000,0.000000,7.753115,0.000000,0.000000,3.883819,7.970039,0.020040,21.791387
0.000000,0.000000,8.298965,0.000000,0.000000,6.458222,9.859914,0.018349,22.751342
0.000000,0.000000,9.793561,0.000000,0.000000,3.412985,10.060756,0.037219,23.176909
0.000000,0.000000,18.515515,0.000000,0.000000,3.354774,8.546453,0.017553,37.022950
0.000000,0.000000,7.575328,0.000000,0.000000,3.715319,9.256969,0.025478,22.639626
0.000000,0.000000,7.516887,0.000000,0.000000,3.753424,9.955577,0.017386,20.836971
0.000000,0.000000,7.684288,0.000000,0.000000,3.711271,8.569599,0.016302,22.177017
0.000000,0.000000,7.706153,0.000000,0.000000,3.614886,8.979121,0.016848,22.813468
0.000000,0.000000,8.901439,0.000000,0.000000,5.298690,8.754508,0.016521,22.570676
0.000000,0.000000,7.712171,0.000000,0.000000,5.055687,8.896495,0.024662,21.651668
0.000000,0.000000,8.467864,0.000000,0.000000,6.560496,12.025449,0.020370,23.887799
0.000000,0.000000,9.627399,0.000000,0.000000,3.698230,8.082950,0.016566,25.067368
0.000000,0.000000,27.363872,0.000000,0.000000,3.959374,9.708223,0.017020,48.550555
0.000000,0.000000,7.960712,0.000000,0.000000,3.989007,8.248345,0.064056,20.917333
0.000000,0.000000,7.968042,0.000000,0.000000,4.369937,8.241025,0.018741,23.014410
0.000000,0.000000,8.432223,0.000000,0.000000,4.150256,8.475049,0.018894,22.132415
0.000000,0.000000,8.533105,0.000000,0.000000,4.003980,7.938164,0.019423,22.650361
0.000000,0.000000,7.835048,0.000000,0.000000,4.570938,8.008740,0.019675,21.811759
0.000000,0.000000,7.875513,0.000000,0.000000,5.744518,8.499665,0.022133,21.262260
0.000000,0.000000,8.737488,0.000000,0.000000,3.628006,10.549475,0.041413,22.948606
0.000000,0.000000,8.057076,0.000000,0.000000,3.843437,8.656149,1.038036,24.016138
0.000000,0.000000,7.784491,0.000000,0.000000,3.841960,8.976112,0.025632,23.544223
0.000000,0.000000,7.795689,0.000000,0.000000,3.359914,7.782685,0.019744,22.840285
0.000000,0.000000,7.877290,0.000000,0.000000,3.193715,7.797912,0.024897,22.119071
0.000000,0.000000,7.814001,0.000000,0.000000,3.481417,7.922130,0.028976,20.407282
0.000000,0.000000,7.904508,0.000000,0.000000,4.815195,9.170712,0.065817,20.336579
0.000000,0.000000,8.193749,0.000000,0.000000,4.586688,8.743045,0.017777,24.016454
0.000000,0.000000,9.956455,0.000000,0.000000,4.262270,9.596885,0.034405,25.440311
0.000000,0.000000,10.777586,0.000000,0.000000,3.984953,8.226654,0.017814,25.499578
0.000000,0.000000,7.845399,0.000000,0.000000,3.866830,9.471822,0.018408,24.072924
0.000000,0.000000,7.811636,0.000000,0.000000,4.508831,8.028654,0.019029,21.446192
0.000000,0.000000,7.989940,0.000000,0.000000,4.080471,7.648810,0.019958,22.701474
0.000000,0.000000,8.407349,0.000000,0.000000,4.166965,7.648171,0.019185,22.346976
0.000000,0.000000,8.404494,0.000000,0.000000,3.595348,8.638095,0.022108,21.540977
0.000000,0.000000,8.442001,0.000000,0.000000,3.945204,8.371945,0.021594,21.712816
0.000000,0.000000,8.734702,0.000000,0.000000,4.290398,10.687242,0.021121,22.464927
0.000000,0.000000,9.569237,0.000000,0.000000,3.451863,7.814199,0.022904,23.286996
0.000000,0.000000,7.941590,0.000000,0.000000,3.968940,8.027386,0.031238,24.402512
0.000000,0.000000,7.906083,0.000000,0.000000,3.267764,7.313884,0.019993,20.704402
0.000000,0.000000,7.901145,0.000000,0.000000,3.165106,7.447217,0.063823,21.880841
0.000000,0.000000,7.984755,0.000000,0.000000,4.658945,13.382256,0.027817,19.960213
0.000000,0.000000,7.866312,0.000000,0.000000,3.429384,8.329815,0.020656,19.787922
0.000000,0.000000,11.038627,0.000000,0.000000,4.182808,7.798988,0.018415,30.671936
0.000000,0.000000,7.888761,0.000000,0.000000,3.781731,11.416150,0.033247,21.029601
0.000000,0.000000,9.696304,0.000000,0.000000,3.423077,7.971822,0.022057,23.130574
0.000000,0.000000,7.887877,0.000000,0.000000,3.700683,7.491048,0.017824,24.471112
0.000000,0.000000,7.830193,0.000000,0.000000,3.812668,7.628846,0.020496,20.605422
0.000000,0.000000,8.064541,0.000000,0.000000,3.405667,8.223177,0.020188,20.630674
0.000000,0.000000,8.187155,0.000000,0.000000,4.247643,7.905037,0.020116,21.127460
0.000000,0.000000,7.960621,0.000000,0.000000,3.986656,9.893137,0.037407,20.999686
0.000000,0.000000,7.984248,0.000000,0.000000,3.852741,8.402785,0.021933,21.502384
0.000000,0.000000,8.106408,0.000000,0.000000,5.337911,8.765662,0.072000,23.687878
0.000000,0.000000,11.993554,0.000000,0.000000,3.441860,11.422118,0.047967,25.733432
0.000000,0.000000,7.844737,0.000000,0.000000,3.516405,10.095593,0.060888,23.376252
0.000000,0.000000,7.888801,0.000000,0.000000,5.019410,8.100858,0.025195,24.422022
0.000000,0.000000,8.044841,0.000000,0.000000,4.850393,11.210157,0.027689,23.584157
0.000000,0.000000,10.608405,0.000000,0.000000,5.801226,13.424955,0.037269,25.144420
0.000000,0.000000,10.779762,0.000000,0.000000,3.608695,7.747733,0.025527,28.414173
0.000000,0.000000,10.853479,0.000000,0.000000,3.584527,12.040236,0.041758,31.763378
0.000000,0.000000,9.651629,0.000000,0.000000,3.648342,10.652424,0.055937,22.592642
0.000000,0.000000,7.727477,0.000000,0.000000,4.686560,7.435624,0.019069,24.806141
0.000000,0.000000,8.046583,0.000000,0.000000,4.248553,7.871655,0.018647,24.735967
0.000000,0.000000,8.172838,0.000000,0.000000,3.527914,7.352890,0.018574,21.672922
0.000000,0.000000,8.150622,0.000000,0.000000,3.178603,11.661121,0.034622,21.660035
0.000000,0.000000,8.170952,0.000000,0.000000,3.763244,7.640405,0.020122,20.365621
0.000000,0.000000,7.856034,0.000000,0.000000,3.398261,7.631553,0.019088,24.227103
0.000000,0.000000,7.674562,0.000000,0.000000,3.449716,7.472148,0.018584,20.494090
0.000000,0.000000,8.451924,0.000000,0.000000,3.385732,7.799417,0.021010,20.906165
0.000000,0.000000,7.743889,0.000000,0.000000,3.208814,7.529858,0.018969,20.037825
0.000000,0.000000,7.757768,0.000000,0.000000,3.103976,8.920098,0.042143,20.309116
0.000000,0.000000,7.615140,0.000000,0.000000,3.476723,7.233479,0.022912,19.690437
0.000000,0.000000,7.814280,0.000000,0.000000,3.307100,7.565408,0.020889,21.477616
0.000000,0.000000,7.955208,0.000000,0.000000,3.643498,14.945717,0.018524,20.101343
0.000000,0.000000,9.841208,0.000000,0.000000,3.381133,8.315008,0.074992,22.860155
0.000000,0.000000,7.660357,0.000000,0.000000,2.903126,7.273890,0.016034,27.752186
0.000000,0.000000,7.517208,0.000000,0.000000,3.518665,7.803666,0.016137,20.596515
0.000000,0.000000,7.611267,0.000000,0.000000,3.330997,8.338254,0.016263,19.177048
0.000000,0.000000,7.611854,0.000000,0.000000,3.372260,7.644011,0.016501,20.336651
0.000000,0.000000,7.640085,0.000000,0.000000,3.649585,8.022936,0.016975,20.656465
0.000000,0.000000,7.627384,0.000000,0.000000,3.763213,7.932002,0.016994,20.057717
0.000000,0.000000,7.667878,0.000000,0.000000,6.076987,10.451402,0.026440,20.720048
0.000000,0.000000,7.930730,0.000000,0.000000,5.265655,12.856986,0.026173,21.088101
0.000000,0.000000,9.302146,0.000000,0.000000,5.179016,11.898589,0.025068,27.669765
0.000000,0.000000,10.940817,0.000000,0.000000,6.477426,11.634029,0.027130,30.740504
0.000000,0.000000,11.625524,0.000000,0.000000,4.852006,10.656607,0.023533,30.260686
0.000000,0.000000,10.095538,0.000000,0.000000,3.501337,7.453873,0.016603,30.013664
0.000000,0.000000,10.243248,0.000000,0.000000,3.627375,7.799894,0.017388,27.710360
0.000000,0.000000,8.233287,0.000000,0.000000,3.969574,8.251179,0.021335,20.577625
0.000000,0.000000,7.893667,0.000000,0.000000,3.649208,8.287123,0.016598,20.723133
0.000000,0.000000,7.631533,0.000000,0.000000,3.498314,7.213016,0.063237,21.322639
0.000000,0.000000,7.585312,0.000000,0.000000,3.286365,8.185560,0.015978,20.957888
0.000000,0.000000,7.868127,0.000000,0.000000,2.768485,6.950247,0.016328,19.970327
0.000000,0.000000,7.576499,0.000000,0.000000,3.153540,9.896618,0.035023,20.408904
0.000000,0.000000,9.560363,0.000000,0.000000,3.161113,7.880046,0.016809,20.710105
0.000000,0.000000,7.692016,0.000000,0.000000,3.868930,6.938220,0.016003,22.140229
0.000000,0.000000,7.286098,0.000000,0.000000,3.177221,7.609352,0.023219,19.634287
0.000000,0.000000,7.404393,0.000000,0.000000,3.243243,6.930331,0.015917,19.564480
0.000000,0.000000,7.535511,0.000000,0.000000,5.001876,12.243408,0.026652,19.811665
0.000000,0.000000,7.336158,0.000000,0.000000,5.286412,8.228869,0.016662,18.924071
0.000000,0.000000,11.068097,0.000000,0.000000,2.823770,8.301956,0.018488,29.993160
0.000000,0.000000,7.713107,0.000000,0.000000,3.236010,7.620615,0.025014,22.996332
0.000000,0.000000,7.479594,0.000000,0.000000,3.172270,7.386384,0.024324,20.368560
0.000000,0.000000,7.496257,0.000000,0.000000,3.042613,8.129132,0.017558,19.855061
0.000000,0.000000,7.893956,0.000000,0.000000,4.778211,10.869847,0.028657,19.925812
0.000000,0.000000,7.628733,0.000000,0.000000,3.477200,11.143550,0.033936,20.464986
0.000000,0.000000,10.293872,0.000000,0.000000,3.409547,7.266118,0.020703,27.585701
0.000000,0.000000,7.439868,0.000000,0.000000,3.006380,7.140628,0.016936,23.600667
0.000000,0.000000,7.981348,0.000000,0.000000,3.245199,7.489658,0.023212,20.089032
0.000000,0.000000,7.570518,0.000000,0.000000,3.328820,6.877486,0.019920,19.102997
0.000000,0.000000,7.506843,0.000000,0.000000,3.309195,7.031241,0.065960,23.742192
0.000000,0.000000,7.542881,0.000000,0.000000,3.166431,7.156205,0.014782,19.183641
0.000000,0.000000,7.471101,0.000000,0.000000,4.024953,7.158952,0.015362,19.183750
0.000000,0.000000,7.557468,0.000000,0.000000,2.886578,10.830529,0.024611,19.210562
0.000000,0.000000,9.056913,0.000000,0.000000,2.957779,7.720667,0.123406,21.733631
0.000000,0.000000,7.265632,0.000000,0.000000,3.052563,7.124520,0.016659,22.368999
0.000000,0.000000,7.262545,0.000000,0.000000,2.846481,7.187416,0.016504,20.363319
0.000000,0.000000,7.323693,0.000000,0.000000,3.994072,7.018356,0.015590,18.892060
0.000000,0.000000,7.370812,0.000000,0.000000,3.469812,7.396000,0.017547,18.879766
0.000000,0.000000,7.991056,0.000000,0.000000,3.876406,11.037371,0.022442,20.411016
0.000000,0.000000,8.989707,0.000000,0.000000,2.680921,8.094834,0.045597,21.282112
